ticker,year,statement_date,revenue,net_income,total_debt,equity,current_assets,current_liabilities,profit_margin,roe,debt_to_equity,current_ratio,sector,return_1m,return_1y,return_long_term,sector_encoded,revenue_growth,net_income_growth,debt_growth,equity_growth,label_long_term_custom,label_1y_custom,label_1m_custom
ABEO,2023,2023-12-31,3500000.0,-54188000.0,5400000.0,14826000.0,55737000.0,13422000.0,-15.482285714285714,-3.654930527451774,0.3642250101173614,4.152659812248547,Healthcare,-0.2640144634275829,0.0072332658834408,,6,1.4752475247524752,0.365074566706973,-0.2919889864953454,-0.4459848286685849,,Hold,Sell
ABEO,2025,2025-12-31,5820000.0,71183000.0,24968000.0,159216000.0,204906000.0,29570000.0,12.230756013745705,0.4470844638729775,0.1568184102100291,6.929523165370307,Healthcare,-0.0189753140407009,,,6,0.6628571428571428,-2.313630324056987,3.623703703703704,9.738972076082558,,,Hold
ABG,2022,2022-12-31,15433900000.0,997300000.0,3688800000.0,2903300000.0,1909800000.0,1033400000.0,0.0646174978456514,0.3435056659663142,1.2705541969483003,1.848074317785949,Consumer Cyclical,0.2621916015381349,0.2784853266567013,0.1099254350352471,2,,,,,Hold,Buy,Buy
ABG,2023,2023-12-31,14802700000.0,602500000.0,5479200000.0,3244100000.0,3057100000.0,2875700000.0,0.0407020340883757,0.185721771831941,1.688973829413397,1.063080293493758,Consumer Cyclical,-0.0618380856477953,0.0906031357620034,,2,-0.0408969865037353,-0.3958688458838865,0.4853610930383865,0.1173836668618468,,Hold,Hold
ABG,2024,2024-12-31,17188600000.0,430300000.0,5279500000.0,3502000000.0,3137900000.0,2836300000.0,0.0250340341854484,0.1228726442033124,1.5075671045117076,1.1063357190706202,Consumer Cyclical,0.2207546153395063,-0.0432045428660655,,2,0.161180054989968,-0.2858091286307054,-0.0364469265586216,0.0794981659011744,,Hold,Buy
ABG,2025,2025-12-31,17999000000.0,492000000.0,6103400000.0,3892000000.0,3380200000.0,3559500000.0,0.0273348519362186,0.1264131551901336,1.568191161356629,0.9496277567074028,Consumer Cyclical,0.0139337096726142,,,2,0.0471475280127526,0.14338833372066,0.1560564447390851,0.1113649343232439,,,Hold
ABM,2022,2022-10-31,7806600000.0,230400000.0,1402700000.0,1717200000.0,1561200000.0,1353200000.0,0.0295134885865805,0.1341719077568134,0.8168530165385511,1.1537097250960686,Industrials,0.0599865118462261,-0.0976056308605113,0.0281361852447066,7,,,,,Hold,Hold,Buy
ABM,2023,2023-10-31,8096400000.0,251300000.0,1442600000.0,1799900000.0,1710700000.0,1217900000.0,0.0310384862407983,0.139618867714873,0.8014889716095339,1.4046309220789883,Industrials,0.0419418410158846,0.3745814958073524,,7,0.0371224348628083,0.0907118055555555,0.0284451415127966,0.0481597950151408,,Buy,Hold
ABM,2024,2024-10-31,8359400000.0,81400000.0,1452400000.0,1781800000.0,1788700000.0,1348400000.0,0.00973754097184,0.0456841396340779,0.8151307666404759,1.3265351527736575,Industrials,0.0883905163608268,-0.1717560980735254,,7,0.0324835729460006,-0.6760843613211301,0.0067932898932483,-0.0100561142285682,,Sell,Buy
ABM,2025,2025-10-31,8745900000.0,162400000.0,1678400000.0,1785600000.0,1938700000.0,1305700000.0,0.018568700762643,0.0909498207885304,0.9399641577060932,1.4847974266676878,Industrials,0.0018604632749695,,,7,0.0462353757446707,0.9950859950859952,0.1556045166620765,0.0021326748232124,,,Hold
ABNB,2022,2022-12-31,8399000000.0,1893000000.0,2341000000.0,5560000000.0,14861000000.0,7978000000.0,0.2253839742826527,0.3404676258992806,0.4210431654676259,1.8627475557783904,Consumer Cyclical,0.3087161202992843,0.5839810755073704,0.5833921114218684,2,,,,,Buy,Buy,Buy
ABNB,2023,2023-12-31,9917000000.0,4792000000.0,2304000000.0,8165000000.0,16509000000.0,9950000000.0,0.483210648381567,0.5868952847519902,0.2821800367421923,1.6591959798994975,Consumer Cyclical,0.0718322722264273,-0.0228286151320943,,2,0.1807358018811764,1.531431590068674,-0.0158052114480991,0.4685251798561152,,Hold,Buy
ABNB,2024,2024-12-31,11102000000.0,2648000000.0,2058000000.0,8412000000.0,17180000000.0,10161000000.0,0.2385155827778778,0.3147883975273419,0.2446504992867332,1.6907784666863497,Consumer Cyclical,-0.0018263867778375,0.0327980932842519,,2,0.1194917817888474,-0.4474123539232053,-0.1067708333333333,0.030251071647275,,Hold,Hold
ABNB,2025,2025-12-31,12241000000.0,2511000000.0,2067000000.0,8199000000.0,18797000000.0,13649000000.0,0.2051302998121068,0.3062568605927552,0.2521039151115989,1.3771704886804894,Consumer Cyclical,-0.0324933953908383,,,2,0.1025941271842911,-0.0517371601208459,0.0043731778425655,-0.0253209700427959,,,Hold
ABSI,2022,2022-12-31,5747000.0,-104904000.0,22983000.0,274414000.0,186863000.0,30270000.0,-18.25369758134679,-0.3822837027265373,0.083753015516701,6.173207796498183,Healthcare,0.389380583254133,0.6327433950404927,1.898230185121478,6,,,,,Buy,Buy,Buy
ABSI,2023,2023-12-31,5718000.0,-110566000.0,15881000.0,176176000.0,120578000.0,29558000.0,-19.336481287163345,-0.6275883207701389,0.0901428117337208,4.079369375465187,Healthcare,0.0731707254036995,-0.2899729417531144,,6,-0.0050461110144423,0.0539731564096697,-0.3090110081364486,-0.3579919391867762,,Sell,Buy
ABSI,2024,2024-12-31,4534000.0,-103106000.0,10027000.0,179133000.0,133831000.0,28656000.0,-22.74062637847376,-0.5755835049934964,0.0559751692876242,4.670261027359017,Healthcare,0.4160306107629067,0.3320611305263518,,6,-0.2070654074851347,-0.0674710127887415,-0.3686165858573137,0.0167843520116246,,Buy,Buy
ABSI,2025,2025-12-31,2800000.0,-115183000.0,5302000.0,189449000.0,149573000.0,22765000.0,-41.13678571428572,-0.6079894852968345,0.0279864237868766,6.570305293213266,Healthcare,-0.1346704949357912,,,6,-0.3824437582708425,0.1171318836925106,-0.4712276852498255,0.0575884956987267,,,Sell
ABT,2022,2022-12-31,43653000000.0,6933000000.0,17716000000.0,36686000000.0,25224000000.0,15489000000.0,0.1588206996082743,0.1889821730360355,0.482909011612059,1.6285105558783652,Healthcare,0.0134198895720468,0.0225182374523461,-0.1145507877815041,6,,,,,Hold,Hold,Hold
ABT,2023,2023-12-31,40109000000.0,5723000000.0,15628000000.0,38603000000.0,22670000000.0,13841000000.0,0.1426861801590665,0.1482527264720358,0.4048390021500919,1.6378874358789104,Healthcare,0.0350169612584824,0.0502250794187531,,6,-0.0811857146129704,-0.1745276215202653,-0.117859561977873,0.0522542659325082,,Hold,Hold
ABT,2024,2024-12-31,41950000000.0,13402000000.0,15021000000.0,47664000000.0,23656000000.0,14157000000.0,0.3194755661501788,0.2811765693185633,0.3151435045317221,1.6709754891573074,Healthcare,0.1369581266808992,0.1286715468280075,,6,0.0458999227106136,1.341778787349292,-0.0388405426158177,0.2347226899463772,,Hold,Buy
ABT,2025,2025-12-31,44328000000.0,6524000000.0,13860000000.0,52130000000.0,25996000000.0,16496000000.0,0.1471756000721891,0.125148666794552,0.2658737770957222,1.5758971871968963,Healthcare,-0.1223224662456257,,,6,0.0566865315852205,-0.513206984032234,-0.0772917914919113,0.0936975495132594,,,Sell
ABTC,2023,2023-12-31,64981000.0,39613000.0,44362000.0,473784000.0,16020000.0,23285000.0,0.6096089626198428,0.0836098306401229,0.0936333856778616,0.6879965643117887,Financial Services,-0.0909090909090909,-0.9479220749495866,,5,,,,,,Sell,Sell
ABTC,2024,2024-12-31,71537000.0,428935000.0,0.0,1015067000.0,153115000.0,50338000.0,5.995988090079259,0.4225681654511475,0.0,3.041737852119671,Financial Services,-0.2144638614532473,-0.1521197253608384,,5,0.1008910296856004,9.828137227677782,-1.0,1.142467875656417,,Sell,Sell
ABTC,2025,2025-12-31,185164000.0,-153171000.0,188395000.0,665819000.0,8924000.0,111594000.0,-0.8272180337430602,-0.2300490073127982,0.2829522738161572,0.0799684570855063,Financial Services,-0.1588235838602968,,,5,1.5883668591078743,-1.3570960635061255,,-0.3440639878943952,,,Sell
ABUS,2022,2022-12-31,39019000.0,-69456000.0,2187000.0,136852000.0,151139000.0,32857000.0,-1.7800558702170737,-0.5075263788618362,0.0159807675445006,4.59990260827221,Healthcare,0.3497757689319852,0.16143492915547,0.901345172579768,6,,,,,Buy,Buy,Buy
ABUS,2023,2023-12-31,18141000.0,-72849000.0,1768000.0,106018000.0,132027000.0,22487000.0,-4.015710269555151,-0.6871380331641797,0.0166764134392273,5.871258949615333,Healthcare,-0.084942098803424,0.2625482970239008,,6,-0.5350726569107358,0.0488510711817553,-0.1915866483767718,-0.2253090930348112,,Buy,Sell
ABUS,2024,2024-12-31,6171000.0,-69920000.0,1289000.0,97366000.0,127316000.0,15618000.0,-11.330416464106303,-0.7181151531335374,0.0132387075570527,8.15187604046613,Healthcare,0.0183486064616247,0.4709480033136537,,6,-0.6598313213163551,-0.0402064544468695,-0.2709276018099548,-0.0816087834141372,,Buy,Hold
ABUS,2025,2025-12-31,14083000.0,-33501000.0,746000.0,76576000.0,94456000.0,6006000.0,-2.3788255343321736,-0.4374869410781445,0.009741955704137,15.726939726939728,Healthcare,-0.0873181042183632,,,6,1.2821260735699238,-0.520866704805492,-0.4212567882079131,-0.2135242281699977,,,Sell
ABVC,2022,2022-12-31,969783.0,-16423239.0,3054891.0,3098585.0,2987247.0,5543629.0,-16.934962770021748,-5.3002383345946615,0.9858987247404865,0.5388612766114038,Healthcare,0.203333298365275,-0.799999992052714,-0.7766666611035665,6,,,,,Sell,Sell,Buy
ABVC,2023,2023-12-31,152430.0,-7788050.0,2595055.0,1554110.0,1656709.0,6101889.0,-51.09263268385489,-5.011260464188506,1.6698013654117148,0.2715075610192188,Healthcare,0.2666666004392862,-0.5083333747254462,,6,-0.8428205072681207,-0.5257908625698012,-0.1505245195327754,-0.4984452580774773,,Sell,Buy
ABVC,2024,2024-12-31,509589.0,-4902878.0,2430686.0,1226140.0,2179815.0,6557461.0,-9.621239861927943,-3.99862821537508,1.982388634250575,0.3324175317245501,Healthcare,-0.1237287414721155,2.610169845968458,,6,2.343101751623696,-0.3704614120351051,-0.0633393126542597,-0.2110339679945435,,Buy,Sell
ABVE,2022,2022-01-31,198857713.0,-5777238.0,84653381.0,32184479.0,106425770.0,100390968.0,-0.0290521192909424,-0.1795038533946751,2.630254819411556,1.0601129974162615,Consumer Defensive,0.0,0.0,-0.9868432196101916,3,,,,,Sell,Hold,Hold
ABVE,2023,2023-01-31,396464504.0,-45484530.0,115608262.0,2630978.0,102495429.0,141155461.0,-0.1147253525627101,-17.28806930350615,43.941173966486986,0.726117348020988,Consumer Defensive,0.0,0.0,,3,0.9937094620011042,6.873058025305518,0.365666210071397,-0.9182532052173348,,Hold,Hold
ABVE,2024,2024-01-31,368423398.0,-53312282.0,117506626.0,-46258232.0,68436238.0,153850510.0,-0.1447038442438989,1.1524928579198617,-2.540231671629819,0.4448229518381187,Consumer Defensive,0.0,-0.9004237246398642,,3,-0.0707279106126484,0.172097018480789,0.0164206603157825,-10.0,,Sell,Hold
ABX,2022,2022-12-31,44713552.0,31682275.0,28327048.0,27250159.0,33282927.0,1302409.0,0.7085609078876132,1.1626455097014297,1.0395186317995428,25.554896349764167,Financial Services,-0.0019625700416601,0.0078509554180679,-0.1189804590918697,5,,,,,Hold,Hold,Hold
ABX,2023,2023-12-31,66401451.0,9516626.0,141735299.0,163931793.0,31776834.0,23326331.0,0.143319548845401,0.0580523510774996,0.8645992116977578,1.3622731324527633,Financial Services,0.2122686711276605,-0.2375852516142963,,5,0.4850408439928906,-0.699623022652256,4.00353227770151,5.015810513252418,,Sell,Buy
ABX,2024,2024-12-31,111923786.0,-23961050.0,385913855.0,424152503.0,159564646.0,62466079.0,-0.2140836265134919,-0.0564915916575411,0.9098469354075696,2.554420712079591,Financial Services,-0.0051085099358117,0.1255010589244039,,5,0.6855623531479755,-3.517809358064507,1.7227787130148855,1.5873718284774694,,Hold,Hold
ABX,2025,2025-12-31,235237636.0,36525269.0,411176419.0,418540930.0,69572813.0,148591221.0,0.1552696652673384,0.087268093469377,0.9824043230371758,0.4682161740901234,Financial Services,-0.0584795308591713,,,5,1.1017662501159493,-2.524360117774472,0.0654616663089227,-0.0132300834259134,,,Hold
ACA,2022,2022-12-31,2242800000.0,245800000.0,550600000.0,2184400000.0,856800000.0,367700000.0,0.1095951489209916,0.1125251785387291,0.2520600622596594,2.330160456894207,Industrials,0.0983398880626518,0.523413312665931,1.3069372804652446,7,,,,,Buy,Buy,Buy
ACA,2023,2023-12-31,2307900000.0,159200000.0,568700000.0,2332000000.0,912000000.0,431200000.0,0.0689804584254083,0.0682675814751286,0.2438679245283019,2.115027829313544,Industrials,-0.0451091452556149,0.1820931791065518,,7,0.0290262172284643,-0.3523189585028479,0.0328732292045041,0.0675700421168283,,Buy,Hold
ACA,2024,2024-12-31,2569900000.0,93700000.0,1688900000.0,2428200000.0,954000000.0,516000000.0,0.036460562667808,0.0385882546742442,0.6955357878263735,1.848837209302325,Industrials,0.0476816675791052,0.1015143052439375,,7,0.1135231162528704,-0.4114321608040201,1.969755582908388,0.0412521440823328,,Hold,Hold
ACA,2025,2025-12-31,2883400000.0,208400000.0,1522800000.0,2641400000.0,1106500000.0,503600000.0,0.0722757855309703,0.0788975543272507,0.5765124555160143,2.1971803018268465,Industrials,0.0951076661356851,,,7,0.1219891824584613,1.224119530416222,-0.0983480371839659,0.0878016637838727,,,Buy
ACAD,2022,2022-12-31,517235000.0,-215975000.0,62000000.0,400413000.0,507937000.0,125630000.0,-0.4175568165340705,-0.5393805895412986,0.1548401275682857,4.0431186818435085,Healthcare,0.1660539854471166,0.8909314453074781,0.3296569343577541,6,,,,,Hold,Buy,Buy
ACAD,2023,2023-12-31,726437000.0,-61286000.0,57205000.0,431755000.0,616125000.0,254254000.0,-0.0843651961560328,-0.1419462426607682,0.1324941228242869,2.4232657106672857,Healthcare,-0.160401836196952,-0.4053791309610515,,6,0.4044621883669899,-0.7162356754253965,-0.0773387096774194,0.0782741819071808,,Sell,Sell
ACAD,2024,2024-12-31,957797000.0,226451000.0,51995000.0,732793000.0,938318000.0,394870000.0,0.2364290136636468,0.3090245130616695,0.0709545533322507,2.3762706713601944,Healthcare,0.0168937035148744,0.455585750910668,,6,0.3184859802019997,-4.694987435956009,-0.0910759548990473,0.697242649187618,,Buy,Hold
ACAD,2025,2025-12-31,1071505000.0,391000000.0,52187000.0,1227390000.0,1062113000.0,277114000.0,0.3649073032790327,0.3185621522091593,0.0425186778448577,3.832765576621896,Healthcare,-0.0217147114783402,,,6,0.1187182670231792,0.7266428498880553,0.0036926627560343,0.6749477683329399,,,Hold
ACCO,2022,2022-12-31,1947600000.0,-13200000.0,1092900000.0,810100000.0,882300000.0,589000000.0,-0.006777572396796,-0.0162942846562152,1.34909270460437,1.497962648556876,Industrials,0.0948275601110347,0.1460131316464202,-0.1484480321267198,7,,,,,Hold,Hold,Buy
ACCO,2023,2023-12-31,1832800000.0,-21800000.0,1016200000.0,787000000.0,855400000.0,542000000.0,-0.0118943692710606,-0.027700127064803,1.2912325285895807,1.578228782287823,Industrials,-0.0303031876299199,-0.1142498350013544,,7,-0.0589443417539535,0.6515151515151516,-0.0701802543691096,-0.0285149981483767,,Hold,Hold
ACCO,2024,2024-12-31,1666200000.0,-101600000.0,923000000.0,606100000.0,731500000.0,490300000.0,-0.0609770735806025,-0.1676291041082329,1.5228510146840455,1.491943707933918,Industrials,0.0019046653400576,-0.2308622626276628,,7,-0.0908991706678306,3.660550458715596,-0.0917142294823853,-0.2298602287166454,,Sell,Hold
ACCO,2025,2025-12-31,1524700000.0,41300000.0,920800000.0,664600000.0,750300000.0,465300000.0,0.0270872958614809,0.0621426421907914,1.3854950346072823,1.61250805931657,Industrials,0.064343159775242,,,7,-0.0849237786580242,-1.406496062992126,-0.0023835319609967,0.0965187262827915,,,Buy
ACDC,2022,2022-12-31,2425600000.0,91500000.0,1042400000.0,-1184400000.0,865400000.0,683900000.0,0.0377226253298153,-0.0772543059777102,-0.8801080715974333,1.265389676853341,Energy,0.0514018879008406,-0.6271027961998841,-0.6616822476553204,4,,,,,Sell,Sell,Buy
ACDC,2023,2023-12-31,2630000000.0,-97700000.0,1160800000.0,1211200000.0,638100000.0,648900000.0,-0.037148288973384,-0.0806638044914134,0.9583883751651256,0.9833564493758667,Energy,-0.0087719513150457,-0.0275688959480971,,4,0.0842678100263851,-2.06775956284153,0.113584036838066,-2.022627490712597,,Hold,Hold
ACDC,2024,2024-12-31,2190900000.0,-215100000.0,1272100000.0,1006900000.0,574100000.0,660000000.0,-0.0981788306175544,-0.2136259807329427,1.263382659648426,0.8698484848484849,Energy,-0.0631443599874646,-0.4987113414731564,,4,-0.1669581749049429,1.2016376663254862,0.095882150241213,-0.1686756935270805,,Sell,Hold
ACDC,2025,2025-12-31,1941800000.0,-369000000.0,1185600000.0,717500000.0,483500000.0,597400000.0,-0.1900298691935317,-0.5142857142857142,1.652404181184669,0.8093404753933713,Energy,0.3984575605440675,,,4,-0.1136975672098224,0.7154811715481171,-0.0679977989151796,-0.2874168239149866,,,Buy
ACET,2022,2022-12-31,24990000.0,-69790000.0,21023000.0,292338000.0,261038000.0,19707000.0,-2.7927170868347337,-0.2387305105733773,0.0719133331965054,13.2459532145938,Healthcare,0.0676779398319396,-0.7654609029126127,-0.9473453905535718,6,,,,,Sell,Sell,Buy
ACFN,2022,2022-12-31,7000000.0,-633000.0,336000.0,-1017000.0,4011000.0,4572000.0,-0.0904285714285714,0.6224188790560472,-0.3303834808259587,0.8772965879265092,Technology,-0.1794871677308388,0.0657051825782035,1.6009615605046772,9,,,,,Buy,Hold,Sell
ACFN,2023,2023-12-31,8059000.0,119000.0,221000.0,-838000.0,4036000.0,4607000.0,0.0147661000124084,-0.1420047732696897,-0.2637231503579952,0.8760581723464294,Technology,-0.0977443738414739,1.69022543354715,,9,0.1512857142857142,-1.187993680884676,-0.3422619047619047,-0.1760078662733529,,Buy,Sell
ACFN,2024,2024-12-31,10986000.0,6294000.0,98000.0,5540000.0,5399000.0,4284000.0,0.5729109776078646,1.136101083032491,0.0176895306859205,1.2602707749766573,Technology,-0.0435997096650657,-0.1559529962752859,,9,0.3631964263556273,10.0,-0.5565610859728507,-7.610978520286396,,Sell,Hold
ACFN,2025,2025-12-31,11478000.0,2510000.0,1042000.0,8250000.0,6953000.0,3796000.0,0.2186792124063425,0.3042424242424242,0.1263030303030303,1.8316649104320333,Technology,0.1735098586553647,,,9,0.0447842708902239,-0.6012074992055927,9.63265306122449,0.4891696750902528,,,Buy
ACH,2022,2022-12-31,9955475000.0,22389000.0,2716343000.0,945604000.0,2295185000.0,1566466000.0,0.0022489132864077,0.0236769303006332,2.8726010042258703,1.4651993723451386,Healthcare,0.0071428258634523,-0.0178571619723346,-0.8698979641486584,6,,,,,Sell,Hold,Hold
ACH,2023,2023-12-31,2552572000.0,-41301000.0,2319931000.0,924166000.0,2102790000.0,1891885000.0,-0.0161801508439331,-0.0446900232209365,2.5102968514314528,1.111478763244066,Healthcare,0.0238960563362418,-0.3210389768922483,,6,-0.7436011842729755,-2.8447005225780515,-0.1459359145733805,-0.0226712238949919,,Sell,Hold
ACH,2024,2024-12-31,2680112000.0,-362686000.0,1930725000.0,586364000.0,2021017000.0,1852052000.0,-0.1353249416442297,-0.6185338799789891,3.2927072603365826,1.0912312397276105,Healthcare,0.089517988034634,-0.7857689351419727,,6,0.0499652899115088,7.781530713542045,-0.1677661964946371,-0.3655209129095855,,Sell,Buy
ACH,2025,2025-12-31,2762032000.0,-1100642000.0,2120193000.0,-460978000.0,547871000.0,947075000.0,-0.398489952324955,2.387623704385025,-4.5993366277783325,0.5784874481957606,Healthcare,-0.1892857072912915,,,6,0.0305658867987606,2.0346966797725856,0.0981330847220602,-1.7861635434644692,,,Sell
ACHC,2022,2022-12-31,2610399000.0,273139000.0,1529673000.0,2812727000.0,506125000.0,388326000.0,0.1046349619349379,0.0971082511740385,0.5438398394156276,1.3033507928905097,Healthcare,0.0311732103766128,-0.0395189136971128,-0.6892489119826528,6,,,,,Sell,Hold,Hold
ACHC,2023,2023-12-31,2928738000.0,-21667000.0,1499833000.0,2781974000.0,596000000.0,885781000.0,-0.0073980670172613,-0.007788354600007,0.5391254555218704,0.6728525448163823,Healthcare,0.0495782921991734,-0.49335547605968,,6,0.1219503225368996,-1.0793259109830526,-0.0195074372104364,-0.0109335175436506,,Sell,Hold
ACHC,2024,2024-12-31,3153963000.0,255612000.0,2085288000.0,3073715000.0,577492000.0,577919000.0,0.0810447047095986,0.0831606053261281,0.6784259438497063,0.9992611421323748,Healthcare,0.1377048896431695,-0.642118561556127,,6,0.0769017235409927,-10.0,0.3903467919428363,0.104868341688312,,Sell,Buy
ACHC,2025,2025-12-31,3312769000.0,-1102772000.0,2644177000.0,1948960000.0,814139000.0,525194000.0,-0.3328852690906006,-0.5658258763648305,1.3567117847467367,1.5501681283487625,Healthcare,-0.0690626900081878,,,6,0.0503512564985701,-5.314241897876469,0.2680152573649299,-0.3659268995336262,,,Hold
ACHR,2025,2025-12-31,300000.0,-618200000.0,121900000.0,2202800000.0,2076100000.0,104400000.0,-2060.6666666666665,-0.2806428182313419,0.055338659887416,19.8860153256705,Industrials,-0.0624999722584764,,,7,,,,,,,Hold
ACI,2023,2023-02-28,77649700000.0,1513500000.0,14961100000.0,1656400000.0,6270400000.0,8428800000.0,0.0194913824522181,0.9137285679787492,9.032298961603477,0.7439255884586181,Consumer Defensive,0.0226357496236832,0.054430436705732,,3,,,,,,Hold,Hold
ACI,2024,2024-02-29,79237700000.0,1296000000.0,14239400000.0,2747500000.0,6287500000.0,7457700000.0,0.0163558508134385,0.4717015468607825,5.182675159235669,0.8430883516365636,Consumer Defensive,0.050295804736194,0.0648646719098875,,3,0.0204508195137906,-0.1437066402378592,-0.0482384316661208,0.6587177010383964,,Hold,Buy
ACI,2025,2025-02-28,80390900000.0,958600000.0,14182800000.0,3385900000.0,6559000000.0,7251000000.0,0.011924235205726,0.2831152721580672,4.188782893765321,0.90456488760171,Consumer Defensive,0.0275665350768434,-0.132545034560034,,3,0.0145536783626984,-0.2603395061728395,-0.0039748865822998,0.2323566878980891,,Hold,Hold
ACIU,2022,2022-12-31,3935000.0,-70753000.0,2801000.0,168991000.0,128094000.0,11481000.0,-17.98043202033037,-0.4186791012539129,0.0165748471812108,11.15704206950614,Healthcare,0.1221719349620019,1.1221719349620018,-0.0090497649689106,6,,,,,Hold,Buy,Buy
ACIU,2023,2023-12-31,14801000.0,-54233000.0,3497000.0,160643000.0,125153000.0,13576000.0,-3.66414431457334,-0.3375995219212788,0.0217687667685488,9.218694755450796,Healthcare,-0.315565032199725,-0.4243070331039872,,6,2.761372299872935,-0.2334883326502056,0.2484826847554444,-0.0493990804244013,,Sell,Sell
ACIU,2024,2024-12-31,27309000.0,-50916000.0,5427000.0,112270000.0,171994000.0,100838000.0,-1.8644402944084368,-0.4535138505388795,0.0483388260443573,1.705646680814772,Healthcare,0.0185185005308345,0.1629629812776957,,6,0.8450780352678873,-0.0611620231224531,0.5519016299685444,-0.3011211195010053,,Buy,Hold
ACIU,2025,2025-12-31,3573000.0,-70447000.0,4541000.0,44884000.0,96722000.0,94693000.0,-19.716484746711448,-1.5695348008198913,0.1011719098119597,1.0214271382256344,Healthcare,0.041401233018846,,,6,-0.8691640118642205,0.3835925838636185,-0.1632577851483324,-0.6002137703749888,,,Hold
ACIW,2022,2022-12-31,1421901000.0,142177000.0,1135000000.0,1193187000.0,1114805000.0,858842000.0,0.0999907869816534,0.1191573491833216,0.9512339641648796,1.2980326998446745,Technology,0.2127659345391011,0.3191488603985654,0.8480243206406174,9,,,,,Buy,Buy,Buy
ACIW,2023,2023-12-31,1452579000.0,121509000.0,1076426000.0,1324297000.0,1406645000.0,1037249000.0,0.0836505277854078,0.0917535869974786,0.8128282401908333,1.3561304951848592,Technology,-0.0102040643352855,0.7086899697630612,,9,0.0215753417432016,-0.1453680975122558,-0.0516070484581497,0.1098821894640151,,Buy,Hold
ACIW,2024,2024-12-31,1594288000.0,203118000.0,956434000.0,1424327000.0,990822000.0,602628000.0,0.1274035807833967,0.1426062975707123,0.6714988903531282,1.6441685417869731,Technology,0.0315931303114846,-0.0789828257787115,,9,0.0975568282344712,0.6716292620299731,-0.1114725954222585,0.0755344156182487,,Hold,Hold
ACIW,2025,2025-12-31,1759782000.0,226658000.0,849073000.0,1519078000.0,1089114000.0,705643000.0,0.1287989080465648,0.1492076114590561,0.5589396989489678,1.54343485303475,Technology,-0.0911943209603685,,,9,0.1038043314633241,0.1158932246280486,-0.1122513419640037,0.0665233475178102,,,Sell
ACLS,2022,2022-12-31,919998000.0,183079000.0,46414000.0,667256000.0,877645000.0,248132000.0,0.1989993456507514,0.2743759516587337,0.0695595093936959,3.537008527719117,Technology,0.4060102460235926,0.5948849883363919,0.9790281399789068,9,,,,,Buy,Buy,Buy
ACLS,2023,2023-12-31,1130604000.0,246263000.0,45185000.0,864882000.0,1079991000.0,285129000.0,0.2178154331666967,0.2847359524189427,0.0522441211633494,3.787727660111739,Technology,0.0427357422938344,-0.4397851021269567,,9,0.2289200628697019,0.3451187738626495,-0.0264790795880552,0.2961771793734338,,Sell,Hold
ACLS,2024,2024-12-31,1017865000.0,200992000.0,43674000.0,1012790000.0,1123608000.0,207522000.0,0.1974643002755768,0.1984537762023716,0.0431224636894124,5.41440425593431,Technology,-0.0267640285254391,0.1498496232966124,,9,-0.0997157271688407,-0.183831919533182,-0.03344030098484,0.1710152367606217,,Hold,Hold
ACLS,2025,2025-12-31,839048000.0,120238000.0,42329000.0,1034677000.0,943202000.0,197660000.0,0.143302886128088,0.1162082466315574,0.0409103517329562,4.7718405342507335,Technology,0.1054269555238756,,,9,-0.1756785035343586,-0.4017771851615984,-0.0307963548106424,0.0216106004206202,,,Buy
ACM,2022,2022-09-30,13148182000.0,310611000.0,2800600000.0,2476654000.0,5822810000.0,5404171000.0,0.0236238743881093,0.1254155808603058,1.13079986142594,1.07746590550151,Industrials,0.1034240663917703,0.1957208400312635,0.0748074068990117,7,,,,,Hold,Buy,Buy
ACM,2023,2023-09-30,14378461000.0,55332000.0,2751674000.0,2212332000.0,6169511000.0,5850283000.0,0.0038482560824833,0.025010712677844,1.2437889069090895,1.0545662491882872,Industrials,-0.0658610711134359,0.2863085215245999,,7,0.093570274582448,-0.8218607840675314,-0.0174698278940227,-0.1067254448946037,,Buy,Hold
ACM,2024,2024-09-30,16105498000.0,402266000.0,3027827000.0,2184205000.0,7055759000.0,6374081000.0,0.0249769364474169,0.1841704418770216,1.386237555540803,1.1069452992517663,Industrials,0.0419362431667446,0.2756176624762003,,7,0.1201127853669457,6.27004265163016,0.1003581819648693,-0.0127137337433983,,Buy,Hold
ACM,2025,2025-09-30,16139622000.0,561774000.0,3229504000.0,2492584000.0,6730227000.0,5928816000.0,0.0348071348882892,0.2253781617791015,1.2956450013319512,1.1351721827764598,Industrials,0.0264957863942322,,,7,0.0021187795621098,0.3965236932775824,0.0666078345955696,0.141185923482457,,,Hold
ACMR,2022,2022-12-31,388832000.0,39263000.0,79502000.0,674856000.0,963806000.0,396214000.0,0.1009767714591391,0.0581798191021492,0.1178058726602415,2.432538981459514,Technology,0.3010415911260608,0.9447915973348776,7.392707968047938,9,,,,,Buy,Buy,Buy
ACMR,2023,2023-12-31,557723000.0,77349000.0,99096000.0,767390000.0,1176110000.0,500659000.0,0.1386871260464424,0.1007949022009669,0.1291338172246185,2.349123854759427,Technology,-0.0776647432787414,-0.1912158371845532,,9,0.4343546827421611,0.9700226676514784,0.2464592085733692,0.137116658961319,,Sell,Hold
